screen_time,sleep_hours,stress_level,wellness_index,sleep_quality,fatigue_score,digital_balance,screen_time_category,physical_activity,caffeine_intake,work_hours,mood
4.8,0.5142857142857142,0.6666666666666665,0.875,Poor,2.083809523809524,0.08866995073891625,Moderate,3,0,6,Relaxed
1.2,0.7857142857142856,0.1111111111111111,1.0,Poor,0.36730158730158724,0.35714285714285704,Low,3,3,10,Relaxed
4.7,0.9428571428571426,0.1111111111111111,1.0,Poor,1.735873015873016,0.16541353383458643,Moderate,3,0,9,Relaxed
5.5,0.35714285714285715,0.6666666666666665,0.875,Poor,2.395238095238095,0.054945054945054944,Moderate,4,3,5,Relaxed
4.6,0.6428571428571428,0.3333333333333333,1.0,Poor,1.8447619047619046,0.11479591836734694,Moderate,2,3,8,Relaxed
5.9,0.28571428571428564,0.6666666666666665,0.75,Poor,2.56952380952381,0.041407867494824,Moderate,3,2,4,Relaxed
8.2,0.42857142857142855,0.6666666666666665,0.625,Poor,3.4609523809523806,0.046583850931677016,High,1,0,9,Normal
5.0,0.38571428571428573,0.7777777777777777,1.0,Poor,2.233968253968254,0.0642857142857143,Moderate,3,2,8,Relaxed
5.6,0.5142857142857142,0.4444444444444445,0.875,Poor,2.3149206349206346,0.07792207792207792,Moderate,0,0,12,Relaxed
7.5,0.7571428571428571,0.5555555555555556,1.0,Poor,3.070793650793651,0.08907563025210084,Moderate,2,1,5,Normal
6.1,0.9428571428571426,0.2222222222222222,1.0,Poor,2.3403174603174604,0.1327967806841046,Moderate,2,1,12,Relaxed
2.2,0.8142857142857141,0.2222222222222222,1.0,Poor,0.8060317460317462,0.25446428571428564,Low,0,1,12,Relaxed
4.7,0.6285714285714286,0.4444444444444445,1.0,Poor,1.9320634920634923,0.11027568922305764,Moderate,3,2,6,Relaxed
5.2,0.8428571428571427,0.3333333333333333,1.0,Poor,2.044761904761905,0.13594470046082946,Moderate,1,3,12,Relaxed
3.1,0.15714285714285708,0.6666666666666665,0.875,Poor,1.4752380952380955,0.03832752613240417,Low,4,0,4,Relaxed
3.8,0.6428571428571428,0.3333333333333333,1.0,Poor,1.5247619047619048,0.13392857142857142,Low,2,2,5,Relaxed
7.6,0.5714285714285714,0.5555555555555556,0.875,Poor,3.147936507936508,0.0664451827242525,Moderate,1,0,4,Normal
6.0,0.7714285714285714,0.3333333333333333,1.0,Poor,2.3790476190476193,0.11020408163265305,Moderate,0,2,12,Relaxed
3.7,0.47142857142857136,0.5555555555555556,0.875,Poor,1.6079365079365082,0.10030395136778114,Low,3,1,7,Relaxed
9.0,0.15714285714285708,1.0,0.625,Poor,3.9685714285714284,0.01571428571428571,High,3,3,7,Normal
4.6,0.31428571428571433,0.6666666666666665,0.875,Poor,2.0438095238095237,0.05612244897959185,Moderate,3,0,9,Relaxed
5.5,0.6857142857142855,0.4444444444444445,1.0,Poor,2.240634920634921,0.10549450549450547,Moderate,0,0,6,Relaxed
7.3,0.5285714285714285,0.5555555555555556,0.75,Poor,3.0365079365079364,0.06368330464716006,Moderate,0,1,11,Normal
5.7,0.6714285714285713,0.6666666666666665,0.875,Poor,2.4123809523809525,0.10021321961620466,Moderate,4,3,6,Relaxed
9.6,0.49999999999999994,1.0,0.625,Poor,4.140000000000001,0.04716981132075471,High,3,3,11,Normal
5.3,0.8714285714285712,0.1111111111111111,1.0,Poor,1.99015873015873,0.13832199546485258,Moderate,4,3,6,Relaxed
1.0,0.7428571428571427,0.1111111111111111,1.0,Poor,0.29587301587301595,0.37142857142857133,Low,3,0,7,Relaxed
4.0,0.5285714285714285,0.5555555555555556,1.0,Poor,1.7165079365079368,0.10571428571428569,Moderate,1,0,5,Relaxed
7.7,0.8999999999999999,0.4444444444444445,1.0,Poor,3.077777777777778,0.10344827586206896,Moderate,0,2,10,Normal
4.6,0.6857142857142855,0.4444444444444445,1.0,Poor,1.8806349206349209,0.1224489795918367,Moderate,1,2,6,Relaxed
4.7,0.4857142857142857,0.6666666666666665,0.875,Poor,2.0495238095238095,0.08521303258145363,Moderate,2,3,9,Relaxed
6.7,0.31428571428571433,0.6666666666666665,0.75,Poor,2.883809523809524,0.04081632653061225,Moderate,3,0,8,Relaxed
7.4,0.3714285714285714,0.8888888888888888,0.75,Poor,3.2412698412698417,0.044217687074829926,Moderate,4,1,8,Normal
6.1,0.45714285714285713,0.6666666666666665,0.875,Poor,2.615238095238095,0.06438631790744467,Moderate,4,0,7,Relaxed
5.2,0.42857142857142855,0.6666666666666665,1.0,Poor,2.260952380952381,0.06912442396313363,Moderate,4,2,8,Relaxed
4.1,0.18571428571428567,0.7777777777777777,0.75,Poor,1.9139682539682539,0.03641456582633053,Moderate,2,0,7,Relaxed
4.3,0.4857142857142857,0.5555555555555556,0.875,Poor,1.845079365079365,0.09164420485175202,Moderate,3,0,8,Relaxed
4.7,0.5428571428571427,0.4444444444444445,1.0,Poor,1.9492063492063494,0.0952380952380952,Moderate,3,2,10,Relaxed
4.9,0.6285714285714286,0.3333333333333333,1.0,Poor,1.967619047619048,0.10653753026634381,Moderate,3,1,5,Relaxed
1.7,0.5999999999999999,0.3333333333333333,1.0,Poor,0.6933333333333334,0.22222222222222215,Low,0,0,5,Relaxed
8.0,0.4857142857142857,0.5555555555555556,1.0,Poor,3.3250793650793655,0.05396825396825397,High,1,0,4,Normal
8.8,0.9857142857142858,0.5555555555555556,1.0,Poor,3.5450793650793657,0.10058309037900874,High,1,1,8,Normal
9.2,0.6428571428571428,0.8888888888888888,0.875,Poor,3.9069841269841263,0.06302521008403361,High,2,2,10,Normal
3.9,0.35714285714285715,0.5555555555555556,1.0,Poor,1.710793650793651,0.07288629737609328,Low,3,2,11,Relaxed
4.2,0.7285714285714284,0.3333333333333333,1.0,Poor,1.6676190476190478,0.14010989010989008,Moderate,1,0,12,Relaxed
1.3,0.24285714285714283,0.6666666666666665,0.875,Poor,0.738095238095238,0.10559006211180123,Low,2,2,9,Relaxed
8.2,0.39999999999999997,0.7777777777777777,0.625,Poor,3.511111111111111,0.043478260869565216,High,3,2,7,Normal
5.7,0.45714285714285713,0.7777777777777777,0.75,Poor,2.4996825396825395,0.06823027718550106,Moderate,1,1,6,Relaxed
7.0,0.0,1.0,0.25,Poor,3.2,0.0,Moderate,1,2,12,Normal
8.1,0.6285714285714286,0.5555555555555556,0.875,Poor,3.3365079365079366,0.06907378335949764,High,2,1,10,Normal
4.3,0.5857142857142856,0.5555555555555556,1.0,Poor,1.825079365079365,0.11051212938005389,Moderate,0,1,4,Relaxed
3.3,0.6285714285714286,0.4444444444444445,1.0,Poor,1.3720634920634922,0.1461794019933555,Low,0,3,11,Relaxed
2.9,0.5857142857142856,0.4444444444444445,1.0,Poor,1.2206349206349205,0.15018315018315018,Low,1,0,12,Relaxed
5.4,0.6142857142857141,0.5555555555555556,1.0,Poor,2.2593650793650797,0.09598214285714282,Moderate,3,1,5,Relaxed
5.9,0.21428571428571425,0.6666666666666665,0.75,Poor,2.5838095238095242,0.031055900621118005,Moderate,1,3,4,Relaxed
2.1,0.2714285714285715,0.6666666666666665,0.75,Poor,1.0523809523809524,0.08755760368663597,Low,2,2,4,Relaxed
6.6,0.8285714285714285,0.3333333333333333,1.0,Poor,2.607619047619048,0.10902255639097744,Moderate,2,2,10,Relaxed
4.9,0.39999999999999997,0.6666666666666665,1.0,Poor,2.1466666666666665,0.06779661016949151,Moderate,3,3,10,Relaxed
2.4,0.6285714285714286,0.3333333333333333,1.0,Poor,0.9676190476190476,0.18487394957983194,Low,4,0,12,Relaxed
5.8,0.6714285714285713,0.3333333333333333,1.0,Poor,2.319047619047619,0.09873949579831931,Moderate,4,2,4,Relaxed
5.2,0.7,0.3333333333333333,1.0,Poor,2.0733333333333333,0.1129032258064516,Moderate,2,2,12,Relaxed
6.3,0.8714285714285712,0.4444444444444445,1.0,Poor,2.5234920634920632,0.11937377690802346,Moderate,0,2,11,Relaxed
6.5,0.5857142857142856,0.5555555555555556,1.0,Poor,2.7050793650793654,0.07809523809523808,Moderate,4,1,11,Relaxed
4.0,0.47142857142857136,0.5555555555555556,1.0,Poor,1.727936507936508,0.09428571428571428,Moderate,3,3,4,Relaxed
6.1,0.7714285714285714,0.4444444444444445,0.75,Poor,2.463492063492063,0.10865191146881287,Moderate,1,3,7,Relaxed
6.4,0.9857142857142858,0.3333333333333333,1.0,Poor,2.4961904761904767,0.13320463320463322,Moderate,4,0,11,Relaxed
5.2,0.6285714285714286,0.6666666666666665,1.0,Poor,2.220952380952381,0.10138248847926266,Moderate,4,2,12,Relaxed
3.4,0.6285714285714286,0.3333333333333333,1.0,Poor,1.3676190476190477,0.14285714285714285,Low,3,1,8,Relaxed
1.0,0.3428571428571429,0.2222222222222222,1.0,Poor,0.4203174603174603,0.17142857142857146,Low,0,2,5,Relaxed
3.8,0.38571428571428573,0.5555555555555556,0.875,Poor,1.6650793650793652,0.08035714285714286,Low,0,1,10,Relaxed
5.6,0.35714285714285715,0.7777777777777777,0.625,Poor,2.4796825396825395,0.05411255411255412,Moderate,3,1,11,Relaxed
6.0,0.4142857142857143,0.7777777777777777,0.875,Poor,2.6282539682539685,0.05918367346938776,Moderate,1,1,6,Relaxed
5.4,0.47142857142857136,0.5555555555555556,0.875,Poor,2.287936507936508,0.07366071428571427,Moderate,1,2,9,Relaxed
10.1,0.4142857142857143,0.8888888888888888,0.75,Poor,4.3126984126984125,0.03732303732303733,High,2,2,8,Normal
9.3,0.6714285714285713,0.8888888888888888,0.875,Poor,3.9412698412698415,0.06518723994452148,High,4,1,12,Normal
5.0,0.5142857142857142,0.5555555555555556,1.0,Poor,2.1193650793650796,0.0857142857142857,Moderate,1,2,10,Relaxed
6.8,0.4142857142857143,0.6666666666666665,0.75,Poor,2.903809523809524,0.05311355311355312,Moderate,0,1,7,Relaxed
2.6,0.657142857142857,0.2222222222222222,1.0,Poor,0.9974603174603174,0.1825396825396825,Low,3,3,7,Relaxed
7.5,0.42857142857142855,0.7777777777777777,0.625,Poor,3.225396825396825,0.050420168067226885,Moderate,0,0,9,Normal
4.6,0.2999999999999999,0.6666666666666665,0.75,Poor,2.0466666666666664,0.053571428571428555,Moderate,2,1,12,Relaxed
4.5,0.47142857142857136,0.5555555555555556,0.75,Poor,1.9279365079365078,0.0857142857142857,Moderate,4,0,12,Relaxed
10.3,0.4857142857142857,1.0,0.75,Poor,4.4228571428571435,0.04298356510745891,High,2,2,10,Normal
6.4,0.4857142857142857,0.6666666666666665,0.75,Poor,2.72952380952381,0.06563706563706563,Moderate,3,1,6,Relaxed
6.5,0.8285714285714285,0.4444444444444445,1.0,Poor,2.612063492063492,0.11047619047619046,Moderate,3,3,11,Relaxed
4.1,0.4857142857142857,0.6666666666666665,0.875,Poor,1.8095238095238093,0.09523809523809525,Moderate,1,3,6,Relaxed
6.3,0.5857142857142856,0.7777777777777777,0.875,Poor,2.7139682539682544,0.08023483365949119,Moderate,3,3,8,Relaxed
6.0,0.24285714285714283,0.8888888888888888,0.875,Poor,2.7069841269841275,0.0346938775510204,Moderate,3,1,5,Relaxed
5.7,0.5571428571428572,0.6666666666666665,1.0,Poor,2.4352380952380956,0.08315565031982942,Moderate,3,3,12,Relaxed
7.6,0.7999999999999998,0.6666666666666665,0.875,Poor,3.1466666666666665,0.09302325581395347,Moderate,3,0,11,Normal
7.7,0.8999999999999999,0.3333333333333333,1.0,Poor,3.033333333333333,0.10344827586206896,Moderate,3,0,4,Normal
3.0,0.9857142857142858,0.1111111111111111,1.0,Poor,1.0473015873015874,0.24642857142857144,Low,0,1,6,Relaxed
3.7,0.7714285714285714,0.2222222222222222,1.0,Poor,1.4146031746031746,0.16413373860182368,Low,3,3,11,Relaxed
8.9,0.35714285714285715,1.0,0.75,Poor,3.888571428571429,0.03607503607503607,High,3,0,4,Normal
11.0,0.2999999999999999,0.8888888888888888,0.75,Poor,4.695555555555556,0.02499999999999999,High,0,2,4,Normal
6.8,0.5142857142857142,0.7777777777777777,0.875,Poor,2.9282539682539688,0.06593406593406594,Moderate,1,0,12,Relaxed
1.1,0.7857142857142856,0.2222222222222222,1.0,Poor,0.3717460317460318,0.3741496598639455,Low,0,0,12,Relaxed
8.7,0.9714285714285715,0.4444444444444445,1.0,Poor,3.463492063492063,0.10014727540500738,High,4,3,8,Normal
5.1,0.21428571428571425,0.8888888888888888,0.625,Poor,2.352698412698413,0.0351288056206089,Moderate,1,1,5,Relaxed
6.9,0.4857142857142857,0.5555555555555556,0.75,Poor,2.8850793650793656,0.06148282097649186,Moderate,3,1,4,Relaxed
7.5,0.7428571428571427,0.6666666666666665,1.0,Poor,3.118095238095238,0.08739495798319326,Moderate,3,0,8,Normal
6.9,0.1285714285714285,0.8888888888888888,0.375,Poor,3.08984126984127,0.01627486437613019,Moderate,2,3,10,Normal
7.4,0.6142857142857141,0.6666666666666665,0.75,Poor,3.1038095238095242,0.07312925170068024,Moderate,2,1,7,Normal
8.2,0.4857142857142857,0.8888888888888888,0.875,Poor,3.5384126984126985,0.052795031055900624,High,0,2,5,Normal
5.0,0.7428571428571427,0.3333333333333333,1.0,Poor,1.9847619047619047,0.12380952380952377,Moderate,3,1,11,Relaxed
5.5,0.7,0.4444444444444445,1.0,Poor,2.237777777777778,0.10769230769230768,Moderate,2,2,7,Relaxed
5.8,0.5428571428571427,0.6666666666666665,1.0,Poor,2.478095238095238,0.07983193277310922,Moderate,3,2,12,Relaxed
10.5,0.4857142857142857,1.0,0.625,Poor,4.502857142857144,0.0422360248447205,High,1,0,12,Normal
4.7,0.7428571428571427,0.4444444444444445,1.0,Poor,1.9092063492063494,0.13032581453634082,Moderate,1,3,4,Relaxed
4.7,0.5571428571428572,0.5555555555555556,1.0,Poor,1.9907936507936508,0.09774436090225563,Moderate,0,0,9,Relaxed
8.2,0.18571428571428567,1.0,0.625,Poor,3.642857142857143,0.020186335403726705,High,1,3,9,Normal
4.0,0.6285714285714286,0.4444444444444445,1.0,Poor,1.6520634920634922,0.12571428571428572,Moderate,1,1,4,Relaxed
6.0,0.39999999999999997,0.6666666666666665,0.625,Poor,2.586666666666667,0.05714285714285714,Moderate,4,3,10,Relaxed
4.1,0.5714285714285714,0.3333333333333333,1.0,Poor,1.6590476190476189,0.11204481792717087,Moderate,4,1,4,Relaxed
7.7,0.5714285714285714,0.6666666666666665,0.875,Poor,3.2323809523809524,0.06568144499178982,Moderate,0,2,11,Normal
8.9,0.5571428571428572,0.5555555555555556,0.75,Poor,3.6707936507936516,0.05627705627705628,High,0,2,11,Normal
5.0,0.47142857142857136,0.6666666666666665,1.0,Poor,2.1723809523809523,0.07857142857142856,Moderate,3,1,9,Relaxed
1.2,0.6428571428571428,0.4444444444444445,1.0,Poor,0.5292063492063492,0.29220779220779214,Low,2,3,11,Relaxed
7.2,0.7,0.4444444444444445,1.0,Poor,2.917777777777778,0.08536585365853659,Moderate,1,0,7,Relaxed
7.4,0.5285714285714285,0.6666666666666665,0.75,Poor,3.120952380952381,0.0629251700680272,Moderate,3,1,9,Normal
9.3,0.7857142857142856,0.6666666666666665,1.0,Poor,3.82952380952381,0.07628294036061024,High,2,0,7,Normal
7.5,0.45714285714285713,0.6666666666666665,0.75,Poor,3.175238095238095,0.05378151260504201,Moderate,3,3,12,Normal
7.6,0.9857142857142858,0.5555555555555556,1.0,Poor,3.0650793650793653,0.11461794019933556,Moderate,3,0,9,Normal
6.1,0.5142857142857142,0.7777777777777777,0.75,Poor,2.6482539682539685,0.07243460764587525,Moderate,3,1,9,Relaxed
7.4,0.7142857142857142,0.5555555555555556,1.0,Poor,3.03936507936508,0.08503401360544216,Moderate,3,1,10,Normal
6.5,0.5285714285714285,0.6666666666666665,0.875,Poor,2.760952380952381,0.07047619047619046,Moderate,3,1,5,Relaxed
9.2,0.8999999999999999,0.2222222222222222,1.0,Poor,3.5888888888888886,0.08823529411764705,High,3,2,7,Normal
5.8,0.8999999999999999,0.4444444444444445,1.0,Poor,2.3177777777777773,0.1323529411764706,Moderate,3,3,11,Relaxed
5.1,0.49999999999999994,0.6666666666666665,0.875,Poor,2.2066666666666666,0.08196721311475409,Moderate,0,1,9,Relaxed
7.3,0.8714285714285712,0.3333333333333333,1.0,Poor,2.879047619047619,0.10499139414802063,Moderate,1,0,4,Relaxed
10.1,0.3714285714285714,1.0,0.375,Poor,4.3657142857142865,0.03346203346203346,High,2,0,4,Normal
5.6,0.6285714285714286,0.4444444444444445,0.875,Poor,2.2920634920634915,0.09523809523809525,Moderate,4,0,9,Relaxed
4.7,0.11428571428571427,0.8888888888888888,0.625,Poor,2.212698412698413,0.020050125313283203,Moderate,4,2,11,Relaxed
6.6,0.8428571428571427,0.5555555555555556,1.0,Poor,2.693650793650794,0.11090225563909774,Moderate,2,0,12,Relaxed
4.2,0.7285714285714284,0.6666666666666665,1.0,Poor,1.800952380952381,0.14010989010989008,Moderate,3,0,10,Relaxed
1.7,0.7142857142857142,0.2222222222222222,1.0,Poor,0.6260317460317462,0.2645502645502645,Low,4,0,5,Relaxed
6.9,0.4428571428571428,0.7777777777777777,0.75,Poor,2.982539682539683,0.056057866184448454,Moderate,2,0,4,Relaxed
7.5,0.6142857142857141,0.4444444444444445,1.0,Poor,3.0549206349206353,0.07226890756302519,Moderate,1,0,10,Normal
3.6,0.31428571428571433,0.5555555555555556,0.875,Poor,1.5993650793650795,0.06832298136645965,Low,2,3,11,Relaxed
9.0,0.6428571428571428,0.6666666666666665,0.875,Poor,3.738095238095238,0.06428571428571428,High,3,1,12,Normal
11.1,0.5428571428571427,0.6666666666666665,0.625,Poor,4.5980952380952385,0.04486422668240849,High,0,3,5,Normal
5.6,0.7428571428571427,0.4444444444444445,1.0,Poor,2.269206349206349,0.11255411255411253,Moderate,4,3,10,Relaxed
3.6,0.9714285714285715,0.2222222222222222,1.0,Poor,1.3346031746031746,0.21118012422360252,Low,3,3,7,Relaxed
11.1,0.31428571428571433,1.0,0.625,Poor,4.777142857142858,0.02597402597402598,High,3,2,7,Normal
8.2,0.8714285714285712,0.5555555555555556,1.0,Poor,3.3279365079365077,0.09472049689440992,High,0,2,4,Normal
7.5,0.7142857142857142,0.5555555555555556,0.875,Poor,3.0793650793650795,0.08403361344537814,Moderate,1,3,8,Normal
7.6,0.5142857142857142,0.7777777777777777,1.0,Poor,3.248253968253968,0.05980066445182724,Moderate,0,3,8,Normal
9.0,0.5857142857142856,0.4444444444444445,1.0,Poor,3.6606349206349207,0.058571428571428566,High,1,3,7,Normal
5.5,0.28571428571428564,1.0,0.625,Poor,2.542857142857143,0.043956043956043946,Moderate,1,1,6,Relaxed
5.0,0.9142857142857141,0.2222222222222222,1.0,Poor,1.9060317460317462,0.15238095238095237,Moderate,4,1,6,Relaxed
5.9,0.4142857142857143,0.6666666666666665,0.625,Poor,2.543809523809524,0.060041407867494824,Moderate,0,0,4,Relaxed
5.5,0.6285714285714286,0.4444444444444445,1.0,Poor,2.2520634920634923,0.0967032967032967,Moderate,1,0,5,Relaxed
3.3,0.6714285714285713,0.3333333333333333,1.0,Poor,1.319047619047619,0.15614617940199332,Low,0,2,10,Relaxed
3.5,0.5999999999999999,0.5555555555555556,1.0,Poor,1.5022222222222226,0.1333333333333333,Low,1,0,6,Relaxed
6.3,0.47142857142857136,0.7777777777777777,0.875,Poor,2.736825396825397,0.06457925636007827,Moderate,0,2,10,Relaxed
5.1,0.35714285714285715,0.7777777777777777,0.625,Poor,2.2796825396825393,0.0585480093676815,Moderate,3,3,4,Relaxed
5.5,0.49999999999999994,0.5555555555555556,0.875,Poor,2.3222222222222224,0.07692307692307691,Moderate,3,0,5,Relaxed
6.9,0.6857142857142855,0.3333333333333333,1.0,Poor,2.7561904761904765,0.08679927667269437,Moderate,0,3,12,Relaxed
6.5,0.5571428571428572,0.6666666666666665,0.875,Poor,2.755238095238095,0.07428571428571429,Moderate,0,0,4,Relaxed
7.7,0.47142857142857136,0.7777777777777777,0.875,Poor,3.2968253968253967,0.0541871921182266,Moderate,0,2,10,Normal
6.8,0.6285714285714286,0.4444444444444445,1.0,Poor,2.772063492063492,0.08058608058608059,Moderate,3,0,11,Relaxed
1.6,0.7571428571428571,0.2222222222222222,1.0,Poor,0.5774603174603176,0.2912087912087912,Low,4,1,4,Relaxed
4.4,0.28571428571428564,0.5555555555555556,0.75,Poor,1.9250793650793654,0.05291005291005289,Moderate,3,1,10,Relaxed
7.7,0.3714285714285714,0.8888888888888888,0.75,Poor,3.3612698412698414,0.04269293924466338,Moderate,2,3,9,Normal
4.4,0.4857142857142857,0.4444444444444445,1.0,Poor,1.8406349206349208,0.08994708994708994,Moderate,2,0,10,Relaxed
3.0,0.42857142857142855,0.6666666666666665,1.0,Poor,1.3809523809523812,0.10714285714285714,Low,0,3,10,Relaxed
4.8,0.21428571428571425,0.6666666666666665,0.75,Poor,2.143809523809524,0.03694581280788177,Moderate,4,0,6,Relaxed
6.8,0.657142857142857,0.5555555555555556,0.875,Poor,2.8107936507936513,0.08424908424908424,Moderate,4,0,9,Relaxed
5.4,0.7,0.3333333333333333,1.0,Poor,2.1533333333333333,0.10937499999999999,Moderate,3,1,9,Relaxed
3.4,0.6285714285714286,0.3333333333333333,1.0,Poor,1.3676190476190477,0.14285714285714285,Low,2,1,9,Relaxed
4.7,0.35714285714285715,0.6666666666666665,0.875,Poor,2.075238095238095,0.06265664160401002,Moderate,0,3,4,Relaxed
6.8,0.4142857142857143,0.8888888888888888,0.75,Poor,2.992698412698413,0.05311355311355312,Moderate,4,0,10,Relaxed
7.0,0.5428571428571427,0.6666666666666665,1.0,Poor,2.9580952380952383,0.06785714285714284,Moderate,2,0,5,Relaxed
7.4,0.42857142857142855,0.8888888888888888,0.75,Poor,3.22984126984127,0.0510204081632653,Moderate,0,2,5,Normal
4.0,0.45714285714285713,0.4444444444444445,1.0,Poor,1.6863492063492065,0.09142857142857143,Moderate,2,2,10,Relaxed
1.8,0.8142857142857141,0.1111111111111111,1.0,Poor,0.6015873015873017,0.2908163265306122,Low,3,3,5,Relaxed
4.8,0.4142857142857143,0.6666666666666665,1.0,Poor,2.103809523809524,0.07142857142857144,Moderate,3,3,9,Relaxed
6.4,0.8428571428571427,0.3333333333333333,1.0,Poor,2.524761904761905,0.11389961389961388,Moderate,0,2,11,Relaxed
6.6,0.7285714285714284,0.4444444444444445,1.0,Poor,2.672063492063492,0.09586466165413532,Moderate,4,1,9,Relaxed
4.6,0.7857142857142856,0.3333333333333333,1.0,Poor,1.8161904761904761,0.14030612244897958,Moderate,3,1,5,Relaxed
5.3,0.7142857142857142,0.4444444444444445,1.0,Poor,2.1549206349206353,0.11337868480725623,Moderate,1,0,9,Relaxed
6.2,0.857142857142857,0.2222222222222222,1.0,Poor,2.397460317460318,0.11904761904761903,Moderate,2,3,9,Relaxed
5.6,0.2999999999999999,0.6666666666666665,0.625,Poor,2.4466666666666663,0.04545454545454544,Moderate,4,3,8,Relaxed
9.7,0.35714285714285715,0.8888888888888888,0.75,Poor,4.164126984126984,0.03337783711615488,High,0,2,9,Normal
3.1,0.7,0.3333333333333333,1.0,Poor,1.2333333333333336,0.17073170731707318,Low,3,0,8,Relaxed
9.1,0.5285714285714285,0.5555555555555556,0.875,Poor,3.7565079365079366,0.05233380480905232,High,3,1,6,Normal
